5.51165,0.36202,0.75943,0
5.12879,0.0437,0.80016,0
5.75484,0.77717,0.39216,0
5.12582,0.1861,0.83185,0
5.61126,0.53839,0.23929,0
5.34555,0.66173,0.55696,0
5.20678,0.18264,0.79609,0
5.40284,0.20588,0.28444,0
5.26785,0.06625,0.56625,0
5.57768,0.48773,0.04362,0
5.16199,0.95997,0.04557,0
5.86702,0.26474,0.58128,0
5.05432,0.58766,0.91153,0
5.65112,0.83748,0.28476,0
5.81121,0.02372,0.10076,0
5.26474,0.90492,0.23078,0
5.36234,0.75052,0.07081,0
5.04719,0.07113,0.81137,0
5.50292,0.10881,0.15615,0
5.47499,0.86093,0.97744,0
5.23391,0.17716,0.28944,0
5.34854,0.96383,0.22613,0
5.78629,0.74424,0.27366,0
5.65801,0.29123,0.07408,0
5.64543,0.55565,0.34516,0
5.51133,0.59162,0.18215,0
5.18368,0.00311,0.16133,0
5.33547,0.21533,0.73722,0
5.97281,0.1148,0.88885,0
5.23419,0.3641,0.15593,0
5.42513,0.57933,0.72672,0
5.93409,0.41721,0.66032,0
5.99533,0.46268,0.0599,0
5.87463,0.47845,0.16068,0
5.95712,0.70433,0.45929,0
5.99673,0.40176,0.51547,0
5.46621,0.99159,0.51719,0
5.97399,0.29131,0.85782,0
5.81611,0.89844,0.96183,0
5.55222,0.37572,0.84903,0
5.33728,0.55209,0.38014,0
5.11773,0.23288,0.7119,0
5.34735,0.71135,0.13844,0
5.68485,0.516,0.12894,0
5.12226,0.30905,0.52466,0
5.00065,0.37835,0.511,0
5.27793,0.97608,0.71304,0
5.37337,0.76798,0.3725,0
5.63874,0.45114,0.28802,0
5.8689,0.11797,0.51877,0
0.69849,5.44311,0.08696,1
0.21087,5.53734,0.92636,1
0.78054,5.83939,0.47145,1
0.74739,5.64938,0.69041,1
0.37703,5.78136,0.47559,1
0.38824,5.85174,0.98226,1
0.33316,5.81546,0.52009,1
0.45082,5.27429,0.39964,1
0.13598,5.96391,0.78411,1
0.00764,5.47899,0.78174,1
0.42388,5.47845,0.59337,1
0.61967,5.98636,0.0729,1
0.04199,5.91139,0.77171,1
0.5983,5.22011,0.53896,1
0.03956,5.53054,0.32671,1
0.02263,5.99634,0.98662,1
0.89691,5.2505,0.5994,1
0.30577,5.53574,0.30251,1
0.99868,5.24767,0.16881,1
0.68732,5.07489,0.57343,1
0.14225,5.7729,0.3604,1
0.6897,5.32351,0.17093,1
0.09704,5.75737,0.79501,1
0.4027,5.34625,0.94035,1
0.21054,5.73487,0.59535,1
0.98113,5.41126,0.74376,1
0.07293,5.11335,0.96757,1
0.79749,5.11073,0.2285,1
0.18234,5.11811,0.94271,1
0.29086,5.62098,0.73869,1
0.90408,5.35467,0.8365,1
0.19828,5.45604,0.44722,1
0.17856,5.34985,0.20703,1
0.15578,5.92559,0.23897,1
0.19161,5.49421,0.90424,1
0.65905,5.09522,0.80087,1
0.70717,5.01755,0.8364,1
0.42506,5.61439,0.96153,1
0.60586,5.34477,0.66217,1
0.1319,5.50736,0.2054,1
0.22821,5.80618,0.13638,1
0.05632,5.49861,0.99158,1
0.10385,5.01227,0.27883,1
0.14813,5.80257,0.06141,1
0.53673,5.91715,0.18776,1
0.7286,5.60587,0.61652,1
0.32425,5.52329,0.02289,1
0.14185,5.58369,0.60343,1
0.90229,5.47902,0.74029,1
0.87497,5.59241,0.11128,1
0.78505,0.04665,5.84249,2
0.00163,0.92757,5.11942,2
0.10259,0.1353,5.9956,2
0.91266,0.55521,5.08295,2
0.52204,0.55904,5.21498,2
0.77499,0.88833,5.69724,2
0.77377,0.87726,5.73889,2
0.04565,0.80765,5.98408,2
0.18251,0.08637,5.22248,2
0.53295,0.15403,5.01959,2
0.2513,0.22888,5.41985,2
0.16755,0.36308,5.75592,2
0.21892,0.5351,5.98958,2
0.06835,0.62601,5.47058,2
0.62092,0.41159,5.96808,2
0.93994,0.6198,5.02465,2
0.38846,0.1273,5.5907,2
0.04305,0.1012,5.71515,2
0.37239,0.7394,5.239,2
0.85842,0.81912,5.8412,2
0.89693,0.56964,5.98127,2
0.97601,0.66137,5.32633,2
0.6631,0.35449,5.19596,2
0.45906,0.55607,5.35323,2
0.70765,0.70542,5.25126,2
0.26832,0.42473,5.39606,2
0.016,0.24257,5.46656,2
0.19783,0.14449,5.02673,2
0.42889,0.20825,5.12767,2
0.7047,0.79516,5.62368,2
0.51692,0.3605,5.71598,2
0.14838,0.17141,5.05636,2
0.4893,0.64491,5.75023,2
0.64175,0.27684,5.26531,2
0.82869,0.9294,5.57123,2
0.23747,0.3354,5.39578,2
0.46389,0.10407,5.31467,2
0.84294,0.84242,5.57655,2
0.37464,0.6991,5.42515,2
0.95454,0.54711,5.45312,2
0.19866,0.9584,5.55933,2
0.57228,0.94214,5.19557,2
0.63724,0.55927,5.53401,2
0.19489,0.77901,5.77982,2
0.64583,0.37425,5.96573,2
0.20126,0.36914,5.21509,2
0.4555,0.19142,5.87285,2
0.73189,0.24081,5.69109,2
0.30901,0.67397,5.51809,2
0.13944,0.77375,5.47231,2
